Solution_Size,Trial_Limit,Max_Iteration,Employed_Algo3,Onlooker_Algo3,Fold_ID,Seed,Iteration,Train_Fitness,Val_Fitness,Trace_Metric,Scout_Triggers
100,50,150,False,False,0,131,1,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,2,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,3,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,4,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,5,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,6,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,7,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,8,0.6135222291298688,0.6141374725294291,MCC,0
100,50,150,False,False,0,131,9,0.6149401546248758,0.6506493575252608,MCC,0
100,50,150,False,False,0,131,10,0.6149401546248758,0.6506493575252608,MCC,0
100,50,150,False,False,0,131,11,0.6174343406142959,0.7298453413767843,MCC,0
100,50,150,False,False,0,131,12,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,13,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,14,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,15,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,16,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,17,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,18,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,19,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,20,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,21,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,22,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,23,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,24,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,25,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,26,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,27,0.6528884153643504,0.7387888284229001,MCC,1
100,50,150,False,False,0,131,28,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,29,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,30,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,31,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,32,0.6528884153643504,0.7387888284229001,MCC,0
100,50,150,False,False,0,131,33,0.6537841876197137,0.7735319310485176,MCC,1
100,50,150,False,False,0,131,34,0.6731288174902226,0.7046853749956739,MCC,0
100,50,150,False,False,0,131,35,0.6731288174902226,0.7046853749956739,MCC,2
100,50,150,False,False,0,131,36,0.6731288174902226,0.7046853749956739,MCC,1
100,50,150,False,False,0,131,37,0.6731288174902226,0.7046853749956739,MCC,3
100,50,150,False,False,0,131,38,0.6731288174902226,0.7046853749956739,MCC,3
100,50,150,False,False,0,131,39,0.6731288174902226,0.7046853749956739,MCC,0
100,50,150,False,False,0,131,40,0.6731288174902226,0.7046853749956739,MCC,3
100,50,150,False,False,0,131,41,0.6731288174902226,0.7046853749956739,MCC,0
100,50,150,False,False,0,131,42,0.6731288174902226,0.7046853749956739,MCC,2
100,50,150,False,False,0,131,43,0.6731288174902226,0.7046853749956739,MCC,0
100,50,150,False,False,0,131,44,0.6731288174902226,0.7046853749956739,MCC,1
100,50,150,False,False,0,131,45,0.6731288174902226,0.7046853749956739,MCC,1
100,50,150,False,False,0,131,46,0.6731288174902226,0.7046853749956739,MCC,3
100,50,150,False,False,0,131,47,0.6731288174902226,0.7046853749956739,MCC,2
100,50,150,False,False,0,131,48,0.6731288174902226,0.7046853749956739,MCC,1
100,50,150,False,False,0,131,49,0.6731288174902226,0.7046853749956739,MCC,2
100,50,150,False,False,0,131,50,0.6731288174902226,0.7046853749956739,MCC,2
100,50,150,False,False,0,131,51,0.6731288174902226,0.7046853749956739,MCC,0
100,50,150,False,False,0,131,52,0.6731288174902226,0.7046853749956739,MCC,0
100,50,150,False,False,0,131,53,0.6731288174902226,0.7046853749956739,MCC,3
100,50,150,False,False,0,131,54,0.6731288174902226,0.7046853749956739,MCC,0
100,50,150,False,False,0,131,55,0.6809486196030063,0.497776694630355,MCC,1
100,50,150,False,False,0,131,56,0.6809486196030063,0.497776694630355,MCC,1
